"","Year","detailed_source","Source","text","clean_text"
"1147",2020,"academic_review","academic","Echo chambers and social mediators in public advocacy issue networks The growing trend of politically motivated consumer boycotts and buycotts on social media not only impacts a company’s financial bottom line, but more fundamentally disrupts relationships between the firm and its publics, the cornerstone of public relations (Ferguson, 1984; Sommerfeldt, & Kent, 2015). On a broader level, such politically motivated advocacy is a critical facet of civil society with important implications on the societal role of public relations (Taylor, 2010). In light of the significance of politically motivated consumer advocacy to public relations, a multi-phase, exploratory study was conducted. Study 1 applies content analysis and social network analysis to examine how different interactive mechanisms on social media—retweet, mention, and reply—may affect communication within and between communities of different ideological views surrounding the boycott and buycott issues. Study 2 further explores the challenges and opportunities of fostering exchange of diverse viewpoints by identifying new social mediators—the “echoers” who propel information flow among in-group members, and the “bridgers” who initiate communication with political out-group members—and assess the key network characteristics of these social mediators. The findings of these two studies advance public relations theories on networks, intergroup communication, and civil society by illustrating how social media structure and social mediators shape the networked public discourse to facilitate or inhibit conversations between publics of different ideological orientations.","echo chambers social mediators public advocacy issue networks growing trend politically motivated consumer boycotts buycotts social media impacts companys financial bottom line fundamentally disrupts relationships firm publics cornerstone ferguson sommerfeldt kent broader level politically motivated advocacy critical facet civil society important societal role taylor light significance politically motivated consumer advocacy multiphase exploratory conducted applies content social network interactive mechanisms social mediaretweet mention reply affect communication communities ideological views surrounding boycott buycott issues challenges opportunities fostering exchange diverse viewpoints identifying new social mediators echoers propel information flow group members bridgers initiate communication political group members assess network characteristics social mediators advance networks intergroup communication civil society illustrating social media structure social mediators shape networked public discourse facilitate inhibit conversations publics ideological orientations"
"1148",2020,"academic_review","academic","Social capital, guanxi and political influence in Chinese government relations Social capital has emerged as a promising theoretical approach to understanding political influence in the public relations literature. However, the rationale of using social capital to influence corporate government relations in authoritarian societies is indistinct. To remedy this, we integrate Bourdieu’s (1986) and Lin’s (2001) social capital theories to explore how applying a variant form of social capital (e.g., guanxi) might shape corporate government relations in authoritarian China. A multi-method, qualitative approach was employed involving 44 interviews, participant observation and document review. The findings highlighted an underexamined “vertical” dimension of social capital (i.e., links with authority in a hierarchy), which enables corporations to exercise agency over the pre-existing and often vague regulatory environment. This study adds a new perspective to social capital with hierarchical guanxi that enriches our understanding of guanxi-based political influence in Chinese corporate government relations.","social capital guanxi political influence chinese government relations social capital emerged promising political influence rationale using social capital influence corporate government relations authoritarian societies indistinct remedy integrate bourdieus lins social capital applying variant form social capital eg guanxi might shape corporate government relations authoritarian china multimethod qualitative employed involving interviews participant observation document review highlighted underexamined vertical dimension social capital e links authority hierarchy enables corporations exercise agency preexisting vague regulatory environment adds new perspective social capital hierarchical guanxi enriches guanxi political influence chinese corporate government relations"
"1149",2020,"academic_review","academic","Made by a human like you or me: Back to the Greek classics to further develop the rhetorical paradigm of public relations The first aim of this paper is to establish some of the core assumptions and concepts that have been used to build the rhetorical paradigm for developing public relations theory. The key tenets of this paradigm are deployed to enable some critical reflection on the value of the model, and particularly the work of Heath, for scholars who accept that public relations is constituted by persuasive discourses and perpetual competition between opposing interests and values. The second aim of this paper is to explore the question of where next? How do we develop the rhetorical paradigm and take it into new directions and allow it to embrace new problems? This paper will attempt to do this by applying agonistic theories of democracy. To mirror how Heath has drawn on classical writers such as Aristotle, Isocrates and Quintilian, this paper will also draw on classical texts: Firstly, through the satirical drama and social commentary in the writing of Aristophanes; and then through Honig’s work in reinterpreting Sophocles’ play Antigone. Agonism derives from the ancient Greek word agōn - a contest or struggle. A key priniciple of classical agonism is that protagonists should seek to win acclaim and admiration by performing openly in public, and it extols plurality above dispassionate deliberation. This suggests some resonance with the dominant assumptions of the rhetorical paradigm, but more modern forms of agonism make post-foundationalist assumptions of the impossibility of any consensus existing beyond precarious hegemonic relationships. They also hold to a radical pluralism that when applied challenge widely-held assumptions that ethically grounded public relations practice is that which seeks to eliminate conflict in favour of seeking consensus. Fusing agonistic cooperation with Heath’s notion of concurrence is suggested as a means of integrating critical theory into the rhetorical paradigm.",""
"1150",2020,"academic_review","academic","Employees as information influencers of organization’s CSR practices: The impacts of employee words on public perceptions of CSR This study investigates the impact of employees’ words about their organization’s corporate social responsibility (CSR) activities on external publics’ attitudes and behaviors toward the organization. Specifically, it examines how the valence (positive vs. negative) of employees’ words regarding a CSR campaign interacts with the type of channel (face-to-face vs. social media) of employees’ communication behaviors, and how these factors affect external publics’ perceived authenticity of the organization’s CSR, corporate attitudes, and purchasing intentions, respectively. An online experiment among 221 general consumers in the United States was conducted. The results demonstrated that negative messages regarding CSR distributed by employees in face-to-face communication decreased publics’ favorable attitudes and behavioral intentions to a greater extent than that distributed via social media (i.e., Facebook). However, the effect of communication channel became insignificant when positive messages regarding CSR were shared by employees. The results further showed that perceived authenticity mediated the effects of channel and message valence on publics’ attitudes and behavioral intentions. Theoretical and practical implications for CSR practices and employee communication are discussed.","employees information influencers organizations csr practices impacts employee words public perceptions csr investigates impact employees words organizations corporate social responsibility csr activities external publics attitudes behaviors organization valence positive vs negative employees words csr campaign interacts channel faceface vs social media employees communication behaviors factors affect external publics perceived authenticity organizations csr corporate attitudes purchasing intentions respectively online experiment general consumers united states conducted demonstrated negative messages csr distributed employees faceface communication decreased publics favorable attitudes behavioral intentions greater extent distributed via social media e facebook effect communication channel became insignificant positive messages csr shared employees perceived authenticity mediated effects channel message valence publics attitudes behavioral intentions practical csr practices employee communication"
"1151",2020,"academic_review","academic","He who pays the piper, calls the tune? Examining Russia’s and Poland’s public diplomacy efforts to shape the international coverage of the Smolensk crash The study explores Polish and Russian governments’ communication efforts to shape international news coverage of the 2010 airplane crash near Smolensk, Russia, which killed the Polish President Lech Kaczynski and most of his Cabinet. More specifically, the study attempts to assess the role of government communication in shaping the international agenda regarding the crash vis-à-vis the role of Polish and Russian media outlets which also served as information sources for international media. In addition, it examines politico-cultural proximity and economic relatedness as the factors influencing the outcomes of mediated public diplomacy efforts. The findings suggest that, in addition to the governments’ public relations messages, Polish and Russian news outlets played a significant role as their countries’ advocates in determining the international media agenda. Moreover, we found that it was economic relatedness rather than the similarity of culture or political systems that contributed to the success of governments in shaping the international agenda about the crash. Theoretical and practical implications for public relations and public diplomacy are discussed.",""
"1152",2020,"academic_review","academic","The effects of CSR communication in corporate crises: Examining the role of dispositional and situational CSR skepticism in context Although consumer skepticism about corporate social responsibility (CSR) is on the rise, research is sparse on the psychological dynamics of this skepticism, particularly when CSR communication serves as a company’s crisis response strategy. Employing two between-subjects design experiments, this study aims to fill this gap by looking at the role consumer CSR skepticism plays in consumer reactions to CSR communications in different types of crises. The study 1 results show that dispositional CSR skepticism did not moderate the effect of crisis type on attitudes and intentions when CSR was used as a post-crisis response strategy. The study 2 findings, however, indicated that situational CSR skepticism significantly mediated the impact of crisis type and CSR motives on purchase intentions only when the crisis stemmed from some accidental rather than preventable circumstance. Theoretical and practical implications are discussed.","effects csr communication corporate crises role dispositional situational csr skepticism context consumer skepticism corporate social responsibility csr rise sparse psychological dynamics skepticism particularly csr communication serves companys crisis response strategy employing subjects design experiments aims fill gap looking role consumer csr skepticism plays consumer reactions csr communications crises dispositional csr skepticism moderate effect crisis attitudes intentions csr used postcrisis response strategy indicated situational csr skepticism significantly mediated impact crisis csr motives purchase intentions crisis stemmed accidental preventable circumstance practical"
"1153",2020,"academic_review","academic","Exploring customers’ situational and word-of-mouth motivations in corporate misconduct The purpose of this study was to understand customers’ motivations in engaging in information forwarding and negative word-of-mouth behaviors in light of alleged corporate misconduct. To do so, an online survey was conducted in Singapore using alleged workplace gender discrimination as the corporate misconduct (N = 461). Situational motivation in problem solving was found not only to predict customers’ issue-specific information forwarding behaviors, but also to predict their word-of-mouth motivations. However, only four of the tested WOM motivations were found to influence negative WOM, and outrage was found neither to impact WOM motivations nor behaviors. The theoretical and practical implications of this study are discussed.","customers situational wordmouth motivations corporate misconduct purpose customers motivations engaging information forwarding negative wordmouth behaviors light alleged corporate misconduct online survey conducted singapore using alleged workplace gender discrimination corporate misconduct n = situational motivation problem solving predict customers issue information forwarding behaviors predict wordmouth motivations tested wom motivations influence negative wom outrage neither impact wom motivations behaviors practical"
"1154",2020,"academic_review","academic","The interplay between post-crisis response strategy and pre-crisis corporate associations in the context of CSR crises How should a company respond to a crisis that is related to its social responsibility by capitalizing on consumers’ existing corporate associations? To answer this question, the present study focuses on two primary types of corporate associations, corporate ability (CA) associations and corporate social responsibility (CSR) associations, and proposes two different types of response strategies that are association-based: CA strategy and CSR strategy. Drawing on the framework of CA-CSR, Expectancy Violation Theory, and information processing literature, this study examines whether and how these crisis response strategies interact with consumers’ pre-crisis associations and collectively influence consumer reactions in times of CSR crises. Results of two experiments render support for the predicted interaction effect. Furthermore, the results show that crisis response diagnosticity and novelty, as perceived by consumers with varied pre-crisis associations, serve as the underlying process explanations that drive the observed interaction effect. Theoretical contributions and practical implications of these results to crisis communication are also discussed.","interplay postcrisis response strategy precrisis corporate associations context csr crises company respond crisis social responsibility capitalizing consumers existing corporate associations answer question present focuses primary corporate associations corporate ability ca associations corporate social responsibility csr associations proposes response strategies association ca strategy csr strategy drawing framework cacsr expectancy violation information processing crisis response strategies interact consumers precrisis associations collectively influence consumer reactions times csr crises experiments render support predicted interaction effect furthermore crisis response diagnosticity novelty perceived consumers varied precrisis associations serve underlying process explanations drive observed interaction effect contributions practical crisis communication"
"1155",2020,"academic_review","academic","United Airlines crisis from the stakeholder perspective: Exploring customers’ ethical judgment, trust and distrust, and behavioral intentions In the context of the United Airlines crisis, this study investigated the relationships among customers’ ethical judgment, trust and distrust toward United Airlines, and post-crisis behavioral intentions. Results from an online survey (N = 579) demonstrated that customers’ negative ethical judgment was positively associated with the level of trust and negatively predicted their distrust toward the corporation. Distrust had a bigger impact on stakeholders’ behavioral intentions such as information seeking, mobilizing, and consulting than trust. Findings indicated the important role of customers in corporate crisis management. Theoretical and practical implications were discussed.","united airlines crisis stakeholder perspective customers ethical judgment trust distrust behavioral intentions context united airlines crisis investigated relationships customers ethical judgment trust distrust united airlines postcrisis behavioral intentions online survey n = demonstrated customers negative ethical judgment positively associated level trust negatively predicted distrust corporation distrust bigger impact stakeholders behavioral intentions information seeking mobilizing consulting trust indicated important role customers corporate crisis management practical"
"1156",2020,"academic_review","academic","Public relations practitioners’ management of fake news: Exploring key elements and acts of information authentication Using a thematic analysis of open-ended questions answered by current public relations practitioners in the United States, this study examined how public relations (PR) practitioners currently understand fake news and the strategies they use to verify information. Fake news is conceptualized as an important organizational issue that requires monitoring and management by PR practitioners. Participants identified manipulative intentions and misleading content intended to harm reputation as key elements of fake news. The current findings suggest that PR practitioners rely on both traditional news media and crowdsourcing to verify information. Finally, to differentiate clients’ content from fake news, participants emphasized the need to maintain control as the official source of information, avoid any controversies in official responses, and adhere to PR professional standards and ethics.","practitioners management fake news elements acts information authentication using thematic openended questions answered current practitioners united states pr practitioners currently fake news strategies use verify information fake news conceptualized important organizational issue requires monitoring management pr practitioners participants identified manipulative intentions misleading content intended harm reputation elements fake news current pr practitioners rely traditional news media crowdsourcing verify information finally differentiate clients content fake news participants emphasized need maintain control official source information avoid controversies official responses adhere pr professional standards ethics"
"1157",2020,"academic_review","academic","Nike, Colin Kaepernick, and the politicization of sports: Examining perceived organizational motives and public responses This study applies arguments from attribution theory to examine the role of perceived motives (values-driven, egoistic-driven, strategic-driven, and stakeholder-driven motives) in developing individuals’ attitudes, positive word-of-mouth (PWOM), and negative word-of-mouth (NWOM) intentions in response to Nike’s 30th Anniversary ad campaign featuring Colin Kaepernick. This study also examines how perceptions of the appropriateness of the politicization of sports moderate these relationships, as well as individual factors that predict people’s assessments of sports as a politicized event. A survey (N = 373) was conducted to examine how much people’s perceptions of Nike’s motives for engaging in Corporate Social Advocacy (CSA) guided their responses and the degree to which they were likely to engage in actions. Implications for theory and practice are discussed.",""
"1158",2020,"academic_review","academic","The challenge of new gatekeepers for public relations. A comparative analysis of the role of social media influencers for European and Latin American professionals Social media influencers (SMIs) have become a primary stakeholder group for communication professionals. However, this phenomenon still lacks a coherent body of theory and significant gaps exist in knowledge of how organisations perceive and identify them in the context of public relations, specially through empirical and cross-cultural studies. This comparative research includes European (n = 2710) and Latin American (n = 914) professionals working on different hierarchical levels, both in communication departments and agencies. Despite the massive implementation of social media channels, only a minority of Latin American and European professionals use specific strategies to identify and engage with SMIs. Practitioners prefer traditional identification indicators: personal reputation, the relevance of topics covered, and the quality of the content shared online.","challenge new gatekeepers comparative role social media influencers european latin american professionals social media influencers smis become primary stakeholder group communication professionals phenomenon lacks coherent body gaps exist knowledge organisations perceive identify context specially empirical crosscultural comparative includes european n = latin american n = professionals working hierarchical levels communication departments agencies despite massive implementation social media channels minority latin american european professionals use strategies identify engage smis practitioners prefer traditional identification indicators personal reputation relevance topics covered quality content shared online"
"1159",2020,"academic_review","academic","Conflict ecology: Examining the strategies and rationales of lobbyists in the mining and energy industries in Australia This article develops a new framework, conflict ecology, for predicting and critiquing specific lobbying strategies. This framework is applied in an analysis of interviews conducted with senior lobbyists from the mining and energy sector in Australia, which has proven to be especially effective in opposing and defeating new taxes and legislation intended to reduce carbon pollution. This analysis shows that an industry suffering a legitimacy gap will likely possess an intransigent or resistant worldview. Practitioners directing these campaigns see their role as ethically justified and necessary to defeat oppositional publics. This worldview gives rise to power strategies that reward allies and punish adversaries, with emotive and targeted issues communication used to apply further pressure to the legislature as part of outsider lobbying campaigns. Ultimately, this study considers the extent to which these lobbying strategies serve communitas ends proposed in the theory of the fully functioning society.","conflict ecology strategies rationales lobbyists mining energy industries australia develops new framework conflict ecology predicting critiquing lobbying strategies framework applied interviews conducted senior lobbyists mining energy sector australia proven especially effective opposing defeating new taxes legislation intended reduce carbon pollution shows industry suffering legitimacy gap likely possess intransigent resistant worldview practitioners directing campaigns see role ethically justified necessary defeat oppositional publics worldview gives rise power strategies reward allies punish adversaries emotive targeted issues communication used apply pressure legislature outsider lobbying campaigns ultimately considers extent lobbying strategies serve communitas ends proposed fully functioning society"
"1160",2020,"academic_review","academic","How media diet, partisan frames, candidate traits, and political organization-public relationship communication drive party reputation This study examined the ability of antecedents such as media diet and candidate traits to impact political organization-public relationships (POPRs), in turn affecting views on party reputation. As expected, survey respondents reported greater levels of relationship-focused communication and higher reputation assessments of their own parties, additionally rating their party’s candidate higher in authenticity and character. Connecting media diet and reputation, heavier use of partisan, traditional media (e.g., talk radio and cable news) indicated increased partisan divides, suggesting young and often inexperienced voters engage in motivated reasoning, seeking out information from sources that cater to their existing ideologies. This pattern was less pronounced for infotainment and social media sources, suggesting promising agenda-building opportunities for political PR practitioners. SEM analyses demonstrated the significant influence of candidate traits and POPR on party reputation, though manifestations of effects differed among Democrats and Republicans, the implications of which are discussed.","media diet partisan frames candidate traits political organizationpublic relationship communication drive party reputation ability antecedents media diet candidate traits impact political organizationpublic relationships poprs turn affecting views party reputation expected survey respondents reported greater levels relationshipfocused communication higher reputation assessments parties additionally rating partys candidate higher authenticity character connecting media diet reputation heavier use partisan traditional media eg talk radio cable news indicated increased partisan divides suggesting young inexperienced voters engage motivated reasoning seeking information sources cater existing ideologies pattern pronounced infotainment social media sources suggesting promising agendabuilding opportunities political pr practitioners sem analyses demonstrated influence candidate traits popr party reputation though manifestations effects differed democrats republicans"
"1161",2020,"academic_review","academic","Emergency management communication: The paradox of the positive in public communication for preparedness Government emergency management agencies use public communication to inform and educate around risks such as floods, fires, storms, and earthquakes with the aim to help communities understand how to prepare for these emergency events. This study of government communication relating to emergency management preparedness examines an Australian context to understand the types of messages preparing community members for natural hazards. Findings suggest that agencies employ a two-track approach combining warranting and engagement messages. Yet a deeper look at the messages suggests a “paradox of the positive” that overemphasizes the capacity of local agencies to respond to crises and underemphasizes citizen shared responsibility. Implications for the paradox of the positive in other national contexts and public relations theory building are also discussed.","emergency management communication paradox positive public communication preparedness government emergency management agencies use public communication inform educate around risks floods fires storms earthquakes aim help communities prepare emergency events government communication relating emergency management preparedness australian context messages preparing community members natural hazards agencies employ track combining warranting engagement messages yet deeper look messages paradox positive overemphasizes capacity local agencies respond crises underemphasizes citizen shared responsibility paradox positive national contexts building"
"1162",2020,"academic_review","academic","Information vetting as a key component in social-mediated crisis communication: An exploratory study to examine the initial conceptualization In order to understand publics’ crisis information consumption in an increasingly competitive and conflicting media environment, this study addresses how and why individuals vet information (or not) in social-mediated crisis situations. Built upon the social-mediated crisis communication (SMCC) model as well as grounded in the elaboration likelihood model and the meta-cognition theory, this study proposes an initial conceptual framework of crisis information vetting. An exploratory study, including four focus groups and 13 in-depth interviews, was conducted to investigate: 1) indicators of information vetting behavior according to participants’ self-reported experiences; and 2) what motivate and what prohibit participants from engaging themselves emotionally and cognitively in the process of crisis information vetting. Our qualitative data provide evidences for a two-step process of crisis information vetting, namely, primary vetting and secondary vetting. The 14 sub-constructs and 48 vetting behavior indicators rendered may serve in future scale development and further conceptual model refinement of the new crisis information vetting construct. By connecting publics’ crisis information consumption with their crisis information transmission in social-mediated crisis communication, this study also extends and enriches the SMCC model.","information vetting component socialmediated crisis communication exploratory initial conceptualization order publics crisis information consumption increasingly competitive conflicting media environment addresses individuals vet information socialmediated crisis situations built upon socialmediated crisis communication smcc grounded elaboration likelihood metacognition proposes initial conceptual framework crisis information vetting exploratory focus groups depth interviews conducted investigate indicators information vetting behavior according participants selfreported experiences motivate prohibit participants engaging emotionally cognitively process crisis information vetting qualitative data evidences step process crisis information vetting namely primary vetting secondary vetting subconstructs vetting behavior indicators rendered serve future scale development conceptual refinement new crisis information vetting construct connecting publics crisis information consumption crisis information transmission socialmediated crisis communication extends enriches smcc"
"1163",2020,"academic_review","academic","Narrative persuasion, identification, attitudes, and trustworthiness in crisis communication The purpose of this study is to test the effects of narratives in crisis communication. This research assesses how organizations benefit from using stories in their media responses, relative to sharing nonnarrative information. The theory of crisis response narratives (Heath, 2004) holds that ethical narratives are effective because they enhance trustworthiness, attitudes toward the spokesperson, and identification with the spokesperson. Normative crisis communication theory exhorts disclosing truthful information rather than spinning. In an online experiment, participants (N = 365) watched a news interview in which a scandalized company’s spokesperson responded to a journalist’s questions with (a) ethical narratives, (b) unethical (spin) narratives, or (c) nonnarrative information. Multiple mediator modeling assessed identification with the spokesperson, attitudes toward the spokesperson, and perceived trustworthiness of the spokesperson. Results indicate ethical narratives are more effective than unethical narratives. However, nonnarrative information most effectively enhances trustworthiness and bolsters identification.","narrative persuasion identification attitudes trustworthiness crisis communication purpose test effects narratives crisis communication assesses organizations benefit using stories media responses relative sharing nonnarrative information crisis response narratives heath holds ethical narratives effective enhance trustworthiness attitudes spokesperson identification spokesperson normative crisis communication exhorts disclosing truthful information spinning online experiment participants n = watched news interview scandalized companys spokesperson responded journalists questions ethical narratives b unethical spin narratives c nonnarrative information multiple mediator modeling assessed identification spokesperson attitudes spokesperson perceived trustworthiness spokesperson ethical narratives effective unethical narratives nonnarrative information effectively enhances trustworthiness bolsters identification"
"1164",2020,"academic_review","academic","Examining the effects of internal social media usage on employee engagement This study explores whether and how internal social media influences employee engagement, a top priority for those working in public relations. Specifically, it proposes and tests a conceptual model that links employee use of internal social media, perceived organizational transparency, and organizational identification, to employee engagement. Through an online survey of 1150 employees from various organizations in the United States that had adopted internal social media, results show that employees’ use of internal social media contributes to an enhanced level of perceived transparency of the organization and organizational identification, which in turn, leads to employee engagement. Theoretical and practical implications of the findings are discussed.","effects internal social media usage employee engagement internal social media influences employee engagement top priority working proposes tests conceptual links employee use internal social media perceived organizational transparency organizational identification employee engagement online survey employees organizations united states adopted internal social media employees use internal social media contributes enhanced level perceived transparency organization organizational identification turn leads employee engagement practical"
"1165",2020,"academic_review","academic","Before crisis: How near-miss affects organizational trust and industry transference in emerging industries A near-miss, such as a narrowly avoided collision between vehicles, evades a full-scale accident but can generate media attention that threatens trust. In emerging industries, the effects of near-miss may extend beyond organizational boundaries and influence trust in the industry and technology. This study empirically tests these assertions by examining how media reports of near-miss affect organizational trustworthiness and how trust repair strategies after a near-miss influence organizational and industry trust and technology acceptance in the emerging commercial industry of unmanned aircraft. Notwithstanding parallels to paracrisis, near-miss communication is understudied in public relations research. Further, studies of trust in the context of crisis are recent (see Brühl et al., 2018; Fuoli et al., 2017), and have produced unexpected results that warrant continued exploration in public relations. Underpinned by attribution theory, this study adopts a 2 (near-miss cause: external, low controllability; internal, high controllability) x 3 (trust repair strategy delivered via news story: denial, excuse, apology) scenario-based experiment. This study found that near-miss reduced organizational trustworthiness regardless of whether the event was controllable or not, indicating that when it comes to trust perceptions, near-miss can operate similarly to crisis. Further, apology was the only strategy that arrested a fall in organizational trustworthiness. The study signaled a trust transfer effect where organizational trust influenced industry trust, which led to the acceptance of unmanned aircraft technology. In the context of emerging industries, these findings have implications for organizations that experience near-miss, highlighting the potential for a standardized initial strategy to acknowledge a reduction in trust in order to support trust beyond the organization.",""
"1166",2020,"academic_review","academic","Tornado warning: Understanding the National Weather Service’s communication strategies This study explores the National Weather Service’s communication through a multi-sited rapid ethnography that extends the fully functioning society theory. National Weather Service field offices do not employ public information officers. Instead, forecasters predict the weather, craft messages, and build relationships with their publics. Scholars have called for public relations research that examines messages, including how crisis communication can help publics cope. Additionally, scholars have noted that all organizations need public relations, even if they do not employ formal public relations personnel. In our study, forecasters emphasized the need to build their publics’ tornado threat awareness and provided strategies to make weather science accessible. Forecasters discussed a variety of message strategies including avoiding fear appeals, humanizing the organization, and visualizing risks. Forecasters also built relationships with active publics through soliciting weather spotters and empowering them to prepare others for severe weather. Overall, findings expand knowledge about how organizations can employ strategic public relations to benefit society, thereby extending fully functioning society theory.","tornado warning national weather services communication strategies national weather services communication multisited rapid ethnography extends fully functioning society national weather service field offices employ public information officers instead forecasters predict weather craft messages build relationships publics scholars called messages crisis communication help publics cope additionally scholars noted organizations need employ formal personnel forecasters emphasized need build publics tornado threat awareness provided strategies make weather science accessible forecasters variety message strategies avoiding fear appeals humanizing organization visualizing risks forecasters built relationships active publics soliciting weather spotters empowering prepare others severe weather overall expand knowledge organizations employ strategic benefit society thereby extending fully functioning society"
"1167",2020,"academic_review","academic","The damage done by big data-driven public relations Over the last two decades it has been argued that public relations contributes to hegemony by corporate organizations over stakeholder groups who have less power and resources. In its original formulation, the concept of hegemony had two defining features: firstly, it was conceived of as a society-wide, macroscopic formation and second as self-reinforcing i.e. self-replicating. This article argues that the rise of big-data in public relations is a hegemonic development that further re-enforces the current institutional logics and power in the three main spheres of society: corporate, governance and civic. Using the economic notion of externalities, the authors argue that loss of agency over personal data is the unpriced, unrecognized externality that drives the big-data market. This externality is dependent on those who are the losers of agency not having the requisite information, power or resources to negotiate alternatives that might re-dress the balance. As users and proponents of the use of big data, the public relations profession has a number of key questions to answer if it is not to re-inforce arguments that it is a hegemonizing force in organizations and society. Normal economic remedies to address externalities are not adequate to a case that is both ethical as well as economic in nature. The article therefore concludes with five arguments that the public relations profession should debate to provide leadership within organisations and society.","damage done big datadriven last decades argued contributes hegemony corporate organizations stakeholder groups power resources original formulation concept hegemony defining features firstly conceived societywide macroscopic formation second selfreinforcing e selfreplicating argues rise bigdata hegemonic development reenforces current institutional logics power main spheres society corporate governance civic using economic notion externalities argue loss agency personal data unpriced unrecognized externality drives bigdata market externality dependent losers agency requisite information power resources negotiate alternatives might redress balance users proponents use big data profession number questions answer reinforce arguments hegemonizing force organizations society normal economic remedies address externalities adequate case ethical economic nature therefore concludes arguments profession debate leadership organisations society"
"1168",2020,"academic_review","academic","Preparing to face the media in times of crisis: Training spokespersons’ verbal and nonverbal cues Seventeen in-depth interviews with professional media trainers from Belgium were carried out to examine which recommendations are offered during media training of organizational spokespersons. The interviews reveal the recommendations of media trainers concerning verbal, visual, and vocal cues of spokespersons, with special focus on addressing the media in times of organizational crisis. The findings offer a structured overview of practical recommendations given by media trainers to organizational spokespersons. In addition, the findings put the scarce academic literature about the optimal verbal and nonverbal delivery of crisis responses into perspective, by showing if and how those theoretical aspects are addressed in practice. Based on these insights a research agenda for crisis communication delivery is set.","preparing face media times crisis training spokespersons verbal nonverbal cues seventeen depth interviews professional media trainers belgium carried recommendations offered media training organizational spokespersons interviews reveal recommendations media trainers concerning verbal visual vocal cues spokespersons special focus addressing media times organizational crisis structured overview practical recommendations given media trainers organizational spokespersons addition put scarce academic optimal verbal nonverbal delivery crisis responses perspective showing aspects addressed practice insights agenda crisis communication delivery set"
"1169",2020,"academic_review","academic","The early days of public relations in British Malaya: Winning the hearts and minds of the Empire This article traces the early form of public information services during the colonial period to provide new insights into the historical development of Malaysia’s public relations. The first formal information agency created in 1910 was based in London to promote the early practices of public relations for British Malaya and its interests in Britain. British consolidation during the years of economic boom and depression, until the achievement of Malaysian Independence, was aided by the early information services. The article makes an alternative argument about the beginnings of Malaysian public relations based on colonial economic and political interest as against other previously held views","early days british malaya winning hearts minds empire traces early form public information services colonial period new insights historical development malaysias formal information agency created london promote early practices british malaya interests britain british consolidation years economic boom depression achievement malaysian independence aided early information services makes alternative argument beginnings malaysian colonial economic political interest previously held views"
"1170",2020,"academic_review","academic","Polarized public opinion responding to corporate social advocacy: Social network analysis of boycotters and advocators Despite growing attention to corporate social-political advocacy, little is known about how publics mobilize and establish relationships in social media when firms are involved in hot-button issues. Using the social network approach, this study examines a network structure which emerged around boycotting and advocating for Starbucks and Budweiser when these two brands responded to President Donald Trump’s immigration ban executive order in 2017. The study identified three unique characteristics in the boycotters’ networks. The boycotters appeared not only in the aggregated brand boycotting networks, but also in the advocators’ networks. In addition, boycotters in Budweiser and Starbucks networks were engaged in boycotting other brands or organizations which were opposed to Republicans or President Trump’s policy. Finally, the network of boycotters was very dense and highly connected among subgroups while that of advocators was sparse. Theoretical and practical implications are discussed.","polarized public opinion responding corporate social advocacy social network boycotters advocators despite growing attention corporate socialpolitical advocacy little known publics mobilize establish relationships social media firms involved hotbutton issues using social network network structure emerged around boycotting advocating starbucks budweiser brands responded president donald trumps immigration ban executive order identified unique characteristics boycotters networks boycotters appeared aggregated brand boycotting networks advocators networks addition boycotters budweiser starbucks networks engaged boycotting brands organizations opposed republicans president trumps policy finally network boycotters dense highly connected subgroups advocators sparse practical"
